transaction_id,customer_id,timestamp,date,time,description,payee,amount,channel,transaction_type
TX003998,C015,2026-05-21T08:24:00,2026-05-21,08:24:00,Bill payment,Electricity Board,8345.29,UPI,BILL_PAYMENT
TX003999,C001,2026-05-21T08:28:00,2026-05-21,08:28:00,Fuel station payment,Fuel Station,1179.31,UPI,FUEL
TX004000,C014,2026-05-21T08:36:00,2026-05-21,08:36:00,Bill payment,Education,9102.94,UPI,BILL_PAYMENT
TX004001,C008,2026-05-21T08:59:00,2026-05-21,08:59:00,Weekly groceries,Grocery Store,4682.66,UPI,GROCERY
TX004002,C004,2026-05-21T10:12:00,2026-05-21,10:12:00,Online purchase,Amazon,13120.09,BANK_TRANSFER,PURCHASE
TX004003,C015,2026-05-21T11:13:00,2026-05-21,11:13:00,Mobile recharge,Utility Payment,6728.12,UPI,UTILITY
TX004004,C019,2026-05-21T11:26:00,2026-05-21,11:26:00,Grocery shopping,FreshMart,899.45,CARD,GROCERY
TX004005,C011,2026-05-21T11:28:00,2026-05-21,11:28:00,Refund - returned item,Amazon,2735.42,UPI,REFUND
TX004006,C006,2026-05-21T12:00:00,2026-05-21,12:00:00,Bank transfer,Bank Transfer,4368.89,CARD,TRANSFER
TX004007,C005,2026-05-21T12:08:00,2026-05-21,12:08:00,Refund - returned item,Amazon,2298.43,UPI,REFUND
TX004008,C007,2026-05-21T12:10:00,2026-05-21,12:10:00,Online purchase,Amazon,5308.67,BANK_TRANSFER,PURCHASE
TX004009,C003,2026-05-21T12:24:00,2026-05-21,12:24:00,Grocery shopping,FreshMart,4764.86,CARD,GROCERY
TX004010,C015,2026-05-21T12:36:00,2026-05-21,12:36:00,Online purchase,Flipkart,9927.84,UPI,PURCHASE
TX004011,C009,2026-05-21T13:09:00,2026-05-21,13:09:00,Food order,Zomato,1770.17,BANK_TRANSFER,DINING
TX004012,C002,2026-05-21T13:19:00,2026-05-21,13:19:00,Bank transfer,Bank Transfer,17614.06,UPI,TRANSFER
TX004013,C001,2026-05-21T13:23:00,2026-05-21,13:23:00,ATM cash withdrawal,ATM,13628.45,ATM,WITHDRAWAL
TX004014,C001,2026-05-21T13:39:00,2026-05-21,13:39:00,Taxi fare,Uber,1319.9,UPI,TRAVEL
TX004015,C012,2026-05-21T13:42:00,2026-05-21,13:42:00,Supermarket purchase,FreshMart,4060.83,UPI,GROCERY
TX004016,C012,2026-05-21T14:10:00,2026-05-21,14:10:00,Refund - returned item,Flipkart,4111.84,UPI,REFUND
TX004017,C010,2026-05-21T14:25:00,2026-05-21,14:25:00,Online purchase,Amazon,5076.44,UPI,PURCHASE
TX004018,C007,2026-05-21T14:38:00,2026-05-21,14:38:00,Fund transfer,Bank Transfer,2675.42,CARD,TRANSFER
TX004019,C006,2026-05-21T15:32:00,2026-05-21,15:32:00,Fund transfer,Bank Transfer,13775.71,CARD,TRANSFER
TX004020,C003,2026-05-21T15:41:00,2026-05-21,15:41:00,Online purchase,Amazon,12686.27,CARD,PURCHASE
TX004021,C005,2026-05-21T17:58:00,2026-05-21,17:58:00,Online purchase,Flipkart,4428.25,UPI,PURCHASE
TX004022,C010,2026-05-21T18:12:00,2026-05-21,18:12:00,Fuel station payment,Fuel Station,944.22,UPI,FUEL
TX004023,C016,2026-05-21T18:41:00,2026-05-21,18:41:00,Fuel station payment,Fuel Station,1100.62,CARD,FUEL
TX004024,C004,2026-05-21T18:46:00,2026-05-21,18:46:00,Restaurant payment,Zomato,2309.33,BANK_TRANSFER,DINING
TX004025,C005,2026-05-21T19:23:00,2026-05-21,19:23:00,Grocery shopping,FreshMart,4458.91,UPI,GROCERY
TX004026,C012,2026-05-21T19:31:00,2026-05-21,19:31:00,Grocery shopping,Grocery Store,3849.35,BANK_TRANSFER,GROCERY
TX004027,C009,2026-05-21T19:53:00,2026-05-21,19:53:00,Food delivery,Swiggy,317.79,UPI,DINING
TX004028,C014,2026-05-21T20:24:00,2026-05-21,20:24:00,Fuel station payment,Fuel Station,1791.43,UPI,FUEL
TX004029,C015,2026-05-21T20:59:00,2026-05-21,20:59:00,Online shopping,Flipkart,4340.13,CARD,PURCHASE
TX004030,C010,2026-05-21T21:53:00,2026-05-21,21:53:00,Online purchase,Flipkart,2397.71,CARD,PURCHASE
TX004031,C010,2026-05-21T22:54:00,2026-05-21,22:54:00,Weekly groceries,FreshMart,3752.82,BANK_TRANSFER,GROCERY
TX004032,C020,2026-05-21T23:07:00,2026-05-21,23:07:00,Restaurant payment,Swiggy,2527.93,BANK_TRANSFER,DINING
TX004033,C019,2026-05-22T04:16:00,2026-05-22,04:16:00,Fuel station payment,Fuel Station,1054.26,UPI,FUEL
TX004034,C001,2026-05-22T06:02:00,2026-05-22,06:02:00,Fuel station payment,Fuel Station,4213.56,BANK_TRANSFER,FUEL
TX004035,C001,2026-05-22T07:01:00,2026-05-22,07:01:00,Utility payment,Electricity Board,6963.23,UPI,UTILITY
TX004036,C015,2026-05-22T07:11:00,2026-05-22,07:11:00,Food delivery,Zomato,788.87,UPI,DINING
TX004037,C011,2026-05-22T08:23:00,2026-05-22,08:23:00,Travel booking,Ola,3756.12,UPI,TRAVEL
TX004038,C013,2026-05-22T09:27:00,2026-05-22,09:27:00,Restaurant payment,Zomato,2030.7,CARD,DINING
TX004039,C009,2026-05-22T09:40:00,2026-05-22,09:40:00,ATM cash withdrawal,ATM,4331.11,ATM,WITHDRAWAL
TX004040,C017,2026-05-22T09:46:00,2026-05-22,09:46:00,Food order,Swiggy,2525.32,UPI,DINING
TX004041,C003,2026-05-22T10:19:00,2026-05-22,10:19:00,Electricity bill,Internet Provider,1004.98,UPI,UTILITY
TX004042,C020,2026-05-22T10:29:00,2026-05-22,10:29:00,Online purchase,Amazon,6367.25,CARD,PURCHASE
TX004043,C010,2026-05-22T10:37:00,2026-05-22,10:37:00,Online purchase,Amazon,7765.56,UPI,PURCHASE
TX004044,C010,2026-05-22T10:45:00,2026-05-22,10:45:00,Supermarket purchase,FreshMart,4027.91,UPI,GROCERY
TX004045,C006,2026-05-22T11:29:00,2026-05-22,11:29:00,Streaming subscription,Spotify,703.9,UPI,SUBSCRIPTION
TX004046,C002,2026-05-22T11:50:00,2026-05-22,11:50:00,Online purchase,Amazon,2803.7,BANK_TRANSFER,PURCHASE
TX004047,C013,2026-05-22T12:15:00,2026-05-22,12:15:00,Streaming subscription,Spotify,804.23,UPI,SUBSCRIPTION
TX004048,C020,2026-05-22T12:28:00,2026-05-22,12:28:00,Bill payment,Insurance,12634.35,BANK_TRANSFER,BILL_PAYMENT
TX004049,C007,2026-05-22T13:05:00,2026-05-22,13:05:00,Travel booking,Uber,1760.12,NET_BANKING,TRAVEL
TX004050,C002,2026-05-22T15:32:00,2026-05-22,15:32:00,Food delivery,Swiggy,2408.52,UPI,DINING
TX004051,C008,2026-05-22T15:52:00,2026-05-22,15:52:00,Restaurant payment,Swiggy,339.32,CARD,DINING
TX004052,C011,2026-05-22T15:53:00,2026-05-22,15:53:00,Refund - returned item,Amazon,3374.18,UPI,REFUND
TX004053,C016,2026-05-22T15:53:00,2026-05-22,15:53:00,Travel booking,Uber,2185.04,UPI,TRAVEL
TX004054,C017,2026-05-22T15:58:00,2026-05-22,15:58:00,Electricity bill,Electricity Board,4631.85,UPI,UTILITY
TX004055,C014,2026-05-22T16:40:00,2026-05-22,16:40:00,Fuel station payment,Fuel Station,2181.65,BANK_TRANSFER,FUEL
TX004056,C011,2026-05-22T16:56:00,2026-05-22,16:56:00,Streaming subscription,Netflix,179.64,UPI,SUBSCRIPTION
TX004057,C016,2026-05-22T16:59:00,2026-05-22,16:59:00,Online shopping,Flipkart,2669.57,UPI,PURCHASE
TX004058,C010,2026-05-22T17:06:00,2026-05-22,17:06:00,Online shopping,Amazon,14942.36,BANK_TRANSFER,PURCHASE
TX004059,C008,2026-05-22T17:07:00,2026-05-22,17:07:00,Refund - returned item,Amazon,1012.73,CARD,REFUND
TX004060,C004,2026-05-22T17:31:00,2026-05-22,17:31:00,Monthly subscription,Spotify,892.78,UPI,SUBSCRIPTION
TX004061,C003,2026-05-22T17:32:00,2026-05-22,17:32:00,Fuel station payment,Fuel Station,3880.89,CARD,FUEL
TX004062,C003,2026-05-22T18:17:00,2026-05-22,18:17:00,Food order,Zomato,2474.36,CARD,DINING
TX004063,C008,2026-05-22T18:24:00,2026-05-22,18:24:00,Online shopping,Amazon,9737.86,UPI,PURCHASE
TX004064,C016,2026-05-22T18:24:00,2026-05-22,18:24:00,Online purchase,Flipkart,14892.6,UPI,PURCHASE
TX004065,C006,2026-05-22T19:01:00,2026-05-22,19:01:00,ATM cash withdrawal,ATM,5574.0,ATM,WITHDRAWAL
TX004066,C006,2026-05-22T19:08:00,2026-05-22,19:08:00,Grocery shopping,FreshMart,1731.01,UPI,GROCERY
TX004067,C001,2026-05-22T19:21:00,2026-05-22,19:21:00,Fuel station payment,Fuel Station,2272.57,UPI,FUEL
TX004068,C020,2026-05-22T19:26:00,2026-05-22,19:26:00,Fund transfer,Bank Transfer,23919.2,BANK_TRANSFER,TRANSFER
TX004069,C013,2026-05-22T19:35:00,2026-05-22,19:35:00,Bank transfer,Bank Transfer,28028.78,UPI,TRANSFER
TX004070,C015,2026-05-22T19:40:00,2026-05-22,19:40:00,Internet bill,Internet Provider,4368.68,NET_BANKING,UTILITY
TX004071,C015,2026-05-22T19:44:00,2026-05-22,19:44:00,Insurance premium,Insurance,5813.81,BANK_TRANSFER,BILL_PAYMENT
TX004072,C014,2026-05-22T20:01:00,2026-05-22,20:01:00,Supermarket purchase,Grocery Store,2561.6,CARD,GROCERY
TX004073,C005,2026-05-22T20:14:00,2026-05-22,20:14:00,Fund transfer,Bank Transfer,14045.02,UPI,TRANSFER
TX004074,C015,2026-05-22T21:00:00,2026-05-22,21:00:00,Restaurant payment,Zomato,1774.28,NET_BANKING,DINING
TX004075,C016,2026-05-22T21:11:00,2026-05-22,21:11:00,Monthly subscription,Netflix,854.96,CARD,SUBSCRIPTION
TX004076,C016,2026-05-22T22:10:00,2026-05-22,22:10:00,Fuel station payment,Fuel Station,1443.82,UPI,FUEL
TX004077,C010,2026-05-22T22:28:00,2026-05-22,22:28:00,Weekly groceries,FreshMart,729.53,CARD,GROCERY
TX004078,C013,2026-05-22T22:30:00,2026-05-22,22:30:00,Insurance premium,Electricity Board,1587.61,BANK_TRANSFER,BILL_PAYMENT
TX004079,C013,2026-05-23T05:15:00,2026-05-23,05:15:00,Fund transfer,Bank Transfer,14055.35,BANK_TRANSFER,TRANSFER
TX004080,C005,2026-05-23T06:17:00,2026-05-23,06:17:00,Grocery shopping,FreshMart,4049.32,NET_BANKING,GROCERY
TX004081,C015,2026-05-23T07:47:00,2026-05-23,07:47:00,Online purchase,Amazon,10487.64,UPI,PURCHASE
TX004082,C016,2026-05-23T08:15:00,2026-05-23,08:15:00,Grocery shopping,FreshMart,3238.33,UPI,GROCERY
TX004083,C016,2026-05-23T08:38:00,2026-05-23,08:38:00,Taxi fare,Uber,1155.24,UPI,TRAVEL
TX004084,C010,2026-05-23T09:38:00,2026-05-23,09:38:00,Weekly groceries,Grocery Store,3190.73,CARD,GROCERY
TX004085,C009,2026-05-23T09:40:00,2026-05-23,09:40:00,Bank transfer,Bank Transfer,21488.41,BANK_TRANSFER,TRANSFER
TX004086,C012,2026-05-23T10:08:00,2026-05-23,10:08:00,Online purchase,Amazon,3287.62,UPI,PURCHASE
TX004087,C020,2026-05-23T10:17:00,2026-05-23,10:17:00,Travel booking,Uber,1114.17,BANK_TRANSFER,TRAVEL
TX004088,C017,2026-05-23T11:03:00,2026-05-23,11:03:00,Grocery shopping,Grocery Store,2912.48,UPI,GROCERY
TX004089,C015,2026-05-23T12:49:00,2026-05-23,12:49:00,Fund transfer,Bank Transfer,19587.38,CARD,TRANSFER
TX004090,C015,2026-05-23T13:48:00,2026-05-23,13:48:00,Weekly groceries,Grocery Store,3398.52,UPI,GROCERY
TX004091,C012,2026-05-23T14:13:00,2026-05-23,14:13:00,Online shopping,Flipkart,12539.26,UPI,PURCHASE
TX004092,C016,2026-05-23T14:20:00,2026-05-23,14:20:00,Fuel station payment,Fuel Station,1551.42,CARD,FUEL
TX004093,C002,2026-05-23T14:41:00,2026-05-23,14:41:00,Online purchase,Amazon,8521.65,CARD,PURCHASE
TX004094,C020,2026-05-23T14:44:00,2026-05-23,14:44:00,Online shopping,Amazon,8903.5,BANK_TRANSFER,PURCHASE
TX004095,C004,2026-05-23T15:24:00,2026-05-23,15:24:00,Online shopping,Amazon,7868.99,CARD,PURCHASE
TX004096,C001,2026-05-23T16:32:00,2026-05-23,16:32:00,Supermarket purchase,FreshMart,2393.55,UPI,GROCERY
TX004097,C006,2026-05-23T17:58:00,2026-05-23,17:58:00,Bank transfer,Bank Transfer,19611.82,CARD,TRANSFER
TX004098,C012,2026-05-23T18:47:00,2026-05-23,18:47:00,Supermarket purchase,Grocery Store,1164.17,UPI,GROCERY
TX004099,C003,2026-05-23T19:11:00,2026-05-23,19:11:00,ATM cash withdrawal,ATM,13034.5,ATM,WITHDRAWAL
TX004100,C010,2026-05-23T19:39:00,2026-05-23,19:39:00,Restaurant payment,Swiggy,2544.67,CARD,DINING
TX004101,C003,2026-05-23T19:44:00,2026-05-23,19:44:00,Restaurant payment,Swiggy,649.69,CARD,DINING
TX004102,C011,2026-05-23T19:57:00,2026-05-23,19:57:00,Weekly groceries,Grocery Store,1788.07,UPI,GROCERY
TX004103,C015,2026-05-23T19:57:00,2026-05-23,19:57:00,Online purchase,Amazon,338.34,UPI,PURCHASE
TX004104,C017,2026-05-23T20:29:00,2026-05-23,20:29:00,Supermarket purchase,FreshMart,4840.33,NET_BANKING,GROCERY
TX004105,C019,2026-05-23T21:35:00,2026-05-23,21:35:00,Fuel station payment,Fuel Station,4677.37,CARD,FUEL
TX004106,C015,2026-05-23T22:20:00,2026-05-23,22:20:00,Insurance premium,Education,6363.39,CARD,BILL_PAYMENT
TX004107,C001,2026-05-23T23:42:00,2026-05-23,23:42:00,Food order,Swiggy,2907.55,UPI,DINING
TX004108,C009,2026-05-24T09:15:00,2026-05-24,09:15:00,Online shopping,Flipkart,4822.09,CARD,PURCHASE
TX004109,C003,2026-05-24T09:31:00,2026-05-24,09:31:00,Food order,Swiggy,376.26,CARD,DINING
TX004110,C009,2026-05-24T09:47:00,2026-05-24,09:47:00,Food delivery,Swiggy,2042.84,BANK_TRANSFER,DINING
TX004111,C010,2026-05-24T10:17:00,2026-05-24,10:17:00,Cab ride,Uber,5702.04,CARD,TRAVEL
TX004112,C005,2026-05-24T10:21:00,2026-05-24,10:21:00,Fund transfer,Bank Transfer,2272.37,CARD,TRANSFER
TX004113,C003,2026-05-24T10:49:00,2026-05-24,10:49:00,Bank transfer,Bank Transfer,10079.17,CARD,TRANSFER
TX004114,C016,2026-05-24T11:09:00,2026-05-24,11:09:00,Bank transfer,Bank Transfer,29960.47,BANK_TRANSFER,TRANSFER
TX004115,C005,2026-05-24T11:26:00,2026-05-24,11:26:00,Travel booking,Ola,1171.59,UPI,TRAVEL
TX004116,C013,2026-05-24T11:52:00,2026-05-24,11:52:00,Online shopping,Amazon,6150.79,CARD,PURCHASE
TX004117,C012,2026-05-24T12:04:00,2026-05-24,12:04:00,Online shopping,Amazon,12022.62,CARD,PURCHASE
TX004118,C002,2026-05-24T12:32:00,2026-05-24,12:32:00,Online purchase,Flipkart,5524.06,UPI,PURCHASE
TX004119,C011,2026-05-24T12:32:00,2026-05-24,12:32:00,Online shopping,Amazon,5048.01,UPI,PURCHASE
TX004120,C003,2026-05-24T12:36:00,2026-05-24,12:36:00,Grocery shopping,FreshMart,3108.09,CARD,GROCERY
TX004121,C001,2026-05-24T12:41:00,2026-05-24,12:41:00,Bank transfer,Bank Transfer,11216.67,UPI,TRANSFER
TX004122,C013,2026-05-24T12:49:00,2026-05-24,12:49:00,Mobile recharge,Internet Provider,1039.72,BANK_TRANSFER,UTILITY
TX004123,C016,2026-05-24T13:53:00,2026-05-24,13:53:00,Online shopping,Flipkart,13327.09,CARD,PURCHASE
TX004124,C018,2026-05-24T15:05:00,2026-05-24,15:05:00,Refund - returned item,Flipkart,1398.74,BANK_TRANSFER,REFUND
TX004125,C011,2026-05-24T16:04:00,2026-05-24,16:04:00,Online purchase,Amazon,12625.03,UPI,PURCHASE
TX004126,C018,2026-05-24T16:07:00,2026-05-24,16:07:00,Restaurant payment,Zomato,2502.3,CARD,DINING
TX004127,C009,2026-05-24T16:11:00,2026-05-24,16:11:00,Fund transfer,Bank Transfer,4470.7,BANK_TRANSFER,TRANSFER
TX004128,C012,2026-05-24T16:12:00,2026-05-24,16:12:00,Cab ride,Ola,5358.27,NET_BANKING,TRAVEL
TX004129,C015,2026-05-24T16:24:00,2026-05-24,16:24:00,Weekly groceries,Grocery Store,2642.83,BANK_TRANSFER,GROCERY
TX004130,C004,2026-05-24T16:39:00,2026-05-24,16:39:00,ATM cash withdrawal,ATM,11344.43,ATM,WITHDRAWAL
TX004131,C014,2026-05-24T17:30:00,2026-05-24,17:30:00,Food order,Swiggy,546.91,CARD,DINING
TX004132,C012,2026-05-24T17:36:00,2026-05-24,17:36:00,Fuel station payment,Fuel Station,1128.7,UPI,FUEL
TX004133,C001,2026-05-24T17:58:00,2026-05-24,17:58:00,ATM cash withdrawal,ATM,3467.04,ATM,WITHDRAWAL
TX004134,C007,2026-05-24T18:15:00,2026-05-24,18:15:00,Food order,Zomato,978.78,UPI,DINING
TX004135,C020,2026-05-24T18:24:00,2026-05-24,18:24:00,Internet bill,Mobile Provider,1984.05,CARD,UTILITY
TX004136,C007,2026-05-24T18:53:00,2026-05-24,18:53:00,Bill payment,Insurance,5505.96,CARD,BILL_PAYMENT
TX004137,C016,2026-05-24T18:56:00,2026-05-24,18:56:00,Grocery shopping,Grocery Store,3715.45,CARD,GROCERY
TX004138,C003,2026-05-24T19:07:00,2026-05-24,19:07:00,Grocery shopping,Grocery Store,301.82,CARD,GROCERY
TX004139,C012,2026-05-24T19:21:00,2026-05-24,19:21:00,Insurance premium,Insurance,7861.3,NET_BANKING,BILL_PAYMENT
TX004140,C005,2026-05-24T19:27:00,2026-05-24,19:27:00,Refund - returned item,Amazon,2581.5,UPI,REFUND
TX004141,C015,2026-05-24T20:06:00,2026-05-24,20:06:00,ATM cash withdrawal,ATM,19047.95,ATM,WITHDRAWAL
TX004142,C006,2026-05-24T20:21:00,2026-05-24,20:21:00,Supermarket purchase,FreshMart,3866.92,CARD,GROCERY
TX004143,C012,2026-05-24T20:31:00,2026-05-24,20:31:00,Online purchase,Flipkart,7377.04,UPI,PURCHASE
TX004144,C006,2026-05-24T20:34:00,2026-05-24,20:34:00,Online shopping,Amazon,3116.93,UPI,PURCHASE
TX004145,C015,2026-05-24T21:07:00,2026-05-24,21:07:00,Bill payment,Insurance,11693.81,NET_BANKING,BILL_PAYMENT
TX004146,C010,2026-05-24T21:17:00,2026-05-24,21:17:00,Online shopping,Amazon,10396.83,CARD,PURCHASE
TX004147,C015,2026-05-24T21:42:00,2026-05-24,21:42:00,Online purchase,Amazon,12778.6,CARD,PURCHASE
TX004148,C002,2026-05-24T21:44:00,2026-05-24,21:44:00,Grocery shopping,FreshMart,2543.73,CARD,GROCERY
TX004149,C020,2026-05-24T21:54:00,2026-05-24,21:54:00,Supermarket purchase,FreshMart,3781.0,BANK_TRANSFER,GROCERY
TX004150,C013,2026-05-24T21:55:00,2026-05-24,21:55:00,Online shopping,Amazon,8140.43,UPI,PURCHASE
TX004151,C005,2026-05-25T06:10:00,2026-05-25,06:10:00,Grocery shopping,FreshMart,2800.21,UPI,GROCERY
TX004152,C001,2026-05-25T06:56:00,2026-05-25,06:56:00,Fuel station payment,Fuel Station,3281.49,UPI,FUEL
TX004153,C011,2026-05-25T07:41:00,2026-05-25,07:41:00,Refund - returned item,Amazon,4659.57,UPI,REFUND
TX004154,C007,2026-05-25T08:28:00,2026-05-25,08:28:00,Bill payment,Electricity Board,8644.12,NET_BANKING,BILL_PAYMENT
TX004155,C005,2026-05-25T08:43:00,2026-05-25,08:43:00,Bank transfer,Bank Transfer,18797.8,UPI,TRANSFER
TX004156,C019,2026-05-25T09:04:00,2026-05-25,09:04:00,Fuel station payment,Fuel Station,701.72,UPI,FUEL
TX004157,C013,2026-05-25T09:22:00,2026-05-25,09:22:00,Bill payment,Electricity Board,7094.63,CARD,BILL_PAYMENT
TX004158,C012,2026-05-25T09:23:00,2026-05-25,09:23:00,Streaming subscription,Netflix,541.78,CARD,SUBSCRIPTION
TX004159,C017,2026-05-25T09:59:00,2026-05-25,09:59:00,ATM cash withdrawal,ATM,16799.24,ATM,WITHDRAWAL
TX004160,C003,2026-05-25T10:01:00,2026-05-25,10:01:00,Weekly groceries,Grocery Store,4562.03,CARD,GROCERY
TX004161,C009,2026-05-25T10:01:00,2026-05-25,10:01:00,Food order,Swiggy,1903.89,BANK_TRANSFER,DINING
TX004162,C018,2026-05-25T10:05:00,2026-05-25,10:05:00,Food delivery,Zomato,2084.67,BANK_TRANSFER,DINING
TX004163,C017,2026-05-25T10:09:00,2026-05-25,10:09:00,Bank transfer,Bank Transfer,24754.61,UPI,TRANSFER
TX004164,C020,2026-05-25T11:09:00,2026-05-25,11:09:00,Refund - returned item,Flipkart,1220.03,UPI,REFUND
TX004165,C020,2026-05-25T11:32:00,2026-05-25,11:32:00,Online shopping,Flipkart,11966.99,NET_BANKING,PURCHASE
TX004166,C016,2026-05-25T11:55:00,2026-05-25,11:55:00,Food delivery,Swiggy,2478.87,UPI,DINING
TX004167,C003,2026-05-25T12:03:00,2026-05-25,12:03:00,Fuel station payment,Fuel Station,4053.15,UPI,FUEL
TX004168,C005,2026-05-25T12:27:00,2026-05-25,12:27:00,Supermarket purchase,FreshMart,2802.89,UPI,GROCERY
TX004169,C011,2026-05-25T12:33:00,2026-05-25,12:33:00,Bank transfer,Bank Transfer,19259.67,UPI,TRANSFER
TX004170,C006,2026-05-25T12:35:00,2026-05-25,12:35:00,Online purchase,Flipkart,967.44,CARD,PURCHASE
TX004171,C006,2026-05-25T12:37:00,2026-05-25,12:37:00,Online purchase,Amazon,14900.15,CARD,PURCHASE
TX004172,C016,2026-05-25T12:39:00,2026-05-25,12:39:00,Online shopping,Flipkart,10128.65,UPI,PURCHASE
TX004173,C007,2026-05-25T12:40:00,2026-05-25,12:40:00,Food delivery,Swiggy,579.83,CARD,DINING
TX004174,C004,2026-05-25T13:11:00,2026-05-25,13:11:00,Weekly groceries,FreshMart,1387.5,CARD,GROCERY
TX004175,C017,2026-05-25T13:12:00,2026-05-25,13:12:00,Food delivery,Swiggy,2374.49,BANK_TRANSFER,DINING
TX004176,C012,2026-05-25T13:52:00,2026-05-25,13:52:00,Online shopping,Amazon,10394.97,BANK_TRANSFER,PURCHASE
TX004177,C011,2026-05-25T13:55:00,2026-05-25,13:55:00,Online shopping,Flipkart,2082.83,CARD,PURCHASE
TX004178,C007,2026-05-25T14:09:00,2026-05-25,14:09:00,Fund transfer,Bank Transfer,13262.69,BANK_TRANSFER,TRANSFER
TX004179,C005,2026-05-25T14:44:00,2026-05-25,14:44:00,Online shopping,Flipkart,7680.47,CARD,PURCHASE
TX004180,C017,2026-05-25T15:54:00,2026-05-25,15:54:00,Online shopping,Amazon,14116.56,NET_BANKING,PURCHASE
TX004181,C003,2026-05-25T15:58:00,2026-05-25,15:58:00,Online purchase,Flipkart,3861.06,BANK_TRANSFER,PURCHASE
TX004182,C003,2026-05-25T16:02:00,2026-05-25,16:02:00,Fund transfer,Bank Transfer,18021.7,CARD,TRANSFER
TX004183,C006,2026-05-25T16:12:00,2026-05-25,16:12:00,Fuel station payment,Fuel Station,2152.78,UPI,FUEL
TX004184,C004,2026-05-25T16:23:00,2026-05-25,16:23:00,Fuel station payment,Fuel Station,4530.2,CARD,FUEL
TX004185,C016,2026-05-25T16:24:00,2026-05-25,16:24:00,Restaurant payment,Swiggy,2510.94,CARD,DINING
TX004186,C020,2026-05-25T16:24:00,2026-05-25,16:24:00,Bank transfer,Bank Transfer,3552.81,UPI,TRANSFER
TX004187,C015,2026-05-25T16:40:00,2026-05-25,16:40:00,Online shopping,Flipkart,6600.36,CARD,PURCHASE
TX004188,C013,2026-05-25T17:43:00,2026-05-25,17:43:00,Food delivery,Swiggy,995.64,CARD,DINING
TX004189,C002,2026-05-25T17:59:00,2026-05-25,17:59:00,Online purchase,Amazon,1643.6,NET_BANKING,PURCHASE
TX004190,C010,2026-05-25T18:21:00,2026-05-25,18:21:00,Fuel station payment,Fuel Station,606.91,CARD,FUEL
TX004191,C016,2026-05-25T18:40:00,2026-05-25,18:40:00,Weekly groceries,FreshMart,4228.46,UPI,GROCERY
TX004192,C002,2026-05-25T18:50:00,2026-05-25,18:50:00,Fuel station payment,Fuel Station,3400.59,UPI,FUEL
TX004193,C002,2026-05-25T19:09:00,2026-05-25,19:09:00,Fuel station payment,Fuel Station,2443.71,UPI,FUEL
TX004194,C011,2026-05-25T19:17:00,2026-05-25,19:17:00,ATM cash withdrawal,ATM,9275.25,ATM,WITHDRAWAL
TX004195,C010,2026-05-25T19:20:00,2026-05-25,19:20:00,Online purchase,Amazon,11711.51,CARD,PURCHASE
TX004196,C006,2026-05-25T19:23:00,2026-05-25,19:23:00,Monthly subscription,Spotify,948.63,UPI,SUBSCRIPTION
TX004197,C011,2026-05-25T19:24:00,2026-05-25,19:24:00,Restaurant payment,Zomato,1928.59,UPI,DINING
TX004198,C002,2026-05-25T20:52:00,2026-05-25,20:52:00,Food delivery,Zomato,697.75,UPI,DINING
TX004199,C004,2026-05-25T20:53:00,2026-05-25,20:53:00,Taxi fare,Ola,987.76,CARD,TRAVEL
TX004200,C016,2026-05-25T20:55:00,2026-05-25,20:55:00,Fuel station payment,Fuel Station,1716.75,UPI,FUEL
TX004201,C019,2026-05-25T22:14:00,2026-05-25,22:14:00,Supermarket purchase,Grocery Store,2367.32,CARD,GROCERY
TX004202,C004,2026-05-25T22:25:00,2026-05-25,22:25:00,Travel booking,Uber,1947.67,UPI,TRAVEL
TX004203,C008,2026-05-26T07:21:00,2026-05-26,07:21:00,Travel booking,Uber,720.09,CARD,TRAVEL
TX004204,C001,2026-05-26T07:24:00,2026-05-26,07:24:00,Refund - returned item,Amazon,4391.99,BANK_TRANSFER,REFUND
TX004205,C016,2026-05-26T08:38:00,2026-05-26,08:38:00,ATM cash withdrawal,ATM,4864.11,ATM,WITHDRAWAL
TX004206,C008,2026-05-26T08:43:00,2026-05-26,08:43:00,Cab ride,Uber,6304.99,CARD,TRAVEL
TX004207,C019,2026-05-26T09:17:00,2026-05-26,09:17:00,Food order,Zomato,1414.36,BANK_TRANSFER,DINING
TX004208,C020,2026-05-26T09:27:00,2026-05-26,09:27:00,Grocery shopping,FreshMart,2081.71,UPI,GROCERY
TX004209,C007,2026-05-26T10:52:00,2026-05-26,10:52:00,ATM cash withdrawal,ATM,19352.16,ATM,WITHDRAWAL
TX004210,C013,2026-05-26T11:09:00,2026-05-26,11:09:00,Weekly groceries,FreshMart,960.12,BANK_TRANSFER,GROCERY
TX004211,C013,2026-05-26T11:24:00,2026-05-26,11:24:00,Taxi fare,Uber,5149.56,CARD,TRAVEL
TX004212,C004,2026-05-26T11:29:00,2026-05-26,11:29:00,Travel booking,Ola,7683.91,UPI,TRAVEL
TX004213,C017,2026-05-26T11:31:00,2026-05-26,11:31:00,Cab ride,Ola,6459.3,CARD,TRAVEL
TX004214,C004,2026-05-26T11:36:00,2026-05-26,11:36:00,Grocery shopping,FreshMart,1973.79,CARD,GROCERY
TX004215,C001,2026-05-26T12:28:00,2026-05-26,12:28:00,Weekly groceries,Grocery Store,2635.22,UPI,GROCERY
